Angle,Steps
-17.63,6
-17.36,6
-17.07,6
-16.79,6
-16.55,6
-16.34,6
-16.12,6
-15.91,6
-15.69,6
-15.52,6
-15.2,6
-14.93,6
-14.66,6
-14.4,6
-14.13,6
-13.84,6
-13.57,6
-13.27,6
-13.01,6
-12.78,6
-12.53,6
-12.29,6
-12.07,6
-11.83,6
-11.57,6
-11.26,6
-11.03,6
-10.85,6
-10.73,6
-10.66,6
-10.64,6
-10.57,6
-10.54,6
-10.46,6
-10.41,6
-10.33,6
-10.24,6
-10.2,6
-10.14,6
-10.07,6
-10.05,6
-10.02,6
-10.01,6
-10.0,6
-9.94,6
-9.84,6
-9.72,6
-9.61,6
-9.51,6
-9.42,6
-9.29,6
-9.16,6
-9.01,6
-8.86,6
-8.69,6
-8.5,6
-8.35,6
-8.19,6
-8.04,6
-7.94,6
-7.83,6
-7.73,6
-7.59,6
-7.44,6
-7.31,6
-7.18,6
-7.04,6
-6.91,6
-6.77,6
-6.59,6
-6.5,6
-6.41,6
-6.38,6
-6.43,6
-6.52,6
-6.64,6
-6.7,6
-6.74,6
-6.77,6
-6.77,6
-6.84,6
-6.84,6
-6.85,6
-6.85,6
-6.82,6
-6.84,6
-6.85,6
-6.8,6
-6.73,6
-6.62,6
-6.54,6
-6.43,6
-6.3,6
-6.18,6
-6.09,6
-5.98,6
-5.84,6
-5.7,6
-5.54,6
-5.39,6
-5.24,6
-5.05,6
-4.85,6
-4.63,6
-4.39,6
-4.17,6
-3.92,6
-3.71,6
-3.53,6
-3.41,6
-3.36,6
-3.32,6
-3.29,6
-3.25,6
-3.25,6
-3.3,6
-3.33,6
-3.38,6
-3.42,6
-3.48,6
-3.57,6
-3.67,6
-3.84,6
-4.07,6
-4.32,6
-4.58,6
-4.79,6
-4.98,6
-5.16,6
-5.36,6
-5.56,6
-5.73,6
-5.89,6
-6.03,6
-6.16,6
-6.3,6
-6.45,6
-6.57,6
-6.68,6
-6.8,6
-6.91,6
-7.04,6
-7.18,6
-7.38,6
-7.66,6
-7.95,6
-8.42,6
-8.96,6
-9.06,6
-8.99,6
-8.82,6
-8.59,6
-8.37,6
-8.13,6
-8.0,6
-7.91,6
-7.81,6
-7.72,6
-7.61,6
-7.6,6
-7.67,6
-7.73,6
-7.8,6
-7.86,6
-7.94,6
-8.1,6
-8.29,6
-8.5,6
-8.71,6
-8.94,6
-9.17,6
-9.39,6
-9.61,6
-9.84,6
-10.04,6
-10.26,6
-10.44,6
-10.56,6
-10.58,6
-10.61,6
-10.72,6
-10.85,6
-11.02,6
-11.19,6
-11.35,6
-11.51,6
-11.61,6
-11.71,6
-11.79,6
-11.84,6
-11.87,6
-11.87,6
-11.86,6
-11.83,6
-11.76,6
-11.63,6
-11.44,6
-11.22,6
-11.0,6
-10.79,6
-10.58,6
-10.39,6
-10.21,6
-10.02,6
-9.81,6
-9.57,6
-9.34,6
-9.14,6
-8.98,6
-8.85,6
-8.79,6
-8.72,6
-8.65,6
-8.55,6
-8.51,6
-8.52,6
-8.63,6
-8.83,6
-9.02,6
-9.22,6
-9.43,6
-9.75,6
-10.05,6
-10.33,6
-10.61,6
-10.83,6
-11.01,6
-11.13,6
-11.21,6
-11.23,6
-11.22,6
-11.16,6
-11.01,6
-10.82,6
-10.61,6
-10.39,6
-10.16,6
-9.95,6
-9.74,6
-10.56,6
-15.81,7
-23.38,7
-24.98,7
-17.55,7
-24.82,7
-24.15,7
-25.63,7
-25.07,7
-24.98,7
-24.31,7
-22.69,7
-21.69,7
-20.2,7
-19.11,7
-18.53,7
-17.99,7
-17.48,7
-16.91,7
-16.45,7
-16.01,7
-15.57,7
-15.16,7
-14.8,7
-14.43,7
-13.99,7
-13.6,7
-13.14,7
-12.68,7
-12.24,7
-11.79,7
-11.39,7
-10.94,7
-10.51,7
-10.05,7
-9.58,7
-9.09,7
-8.59,7
-8.08,7
-7.59,7
-6.07,7
-5.01,7
-4.85,7
-4.42,7
-4.88,7
-4.91,7
-4.51,7
-4.2,7
-3.88,7
-3.86,7
-3.9,7
-3.87,7
-3.88,7
-3.85,7
-3.89,7
-3.87,7
-3.8,7
-3.72,7
-3.68,7
-3.64,7
-3.65,7
-3.71,7
-4.01,7
-4.8,7
-6.16,7
-9.09,7
-13.51,7
-19.93,7
-23.75,7
-22.78,7
-19.34,7
-17.21,7
-17.05,7
-15.93,7
-15.9,7
-15.67,7
-15.02,7
-13.84,7
-13.03,7
-12.25,7
-11.43,7
-10.67,7
-9.88,7
-9.17,7
-8.49,7
-8.04,7
-7.69,7
-7.33,7
-7.18,7
-7.1,7
-6.9,7
-6.35,7
-6.77,7
-6.86,7
-6.96,7
-7.34,7
-7.41,7
-7.37,7
-7.09,7
-7.0,7
-6.7,7
-6.45,7
-6.35,7
-6.27,7
-6.15,7
-6.03,7
-5.97,7
-5.92,7
-5.87,7
-5.93,7
-5.88,7
-5.72,7
-5.5,7
-5.54,7
-5.7,7
-5.63,7
-5.57,7
-5.4,7
-5.19,7
-5.16,7
-5.13,7
-5.07,7
-4.95,7
-4.87,7
-4.84,7
-4.81,7
-4.74,7
-4.76,7
-5.01,7
-4.71,7
-4.53,7
-4.44,7
-4.36,7
-4.23,7
-4.15,7
-4.14,7
-4.11,7
-4.12,7
-4.15,7
-4.15,7
-4.14,7
-4.08,7
-3.97,7
-3.88,7
-3.79,7
-3.74,7
-3.7,7
-3.7,7
-3.7,7
-3.71,7
-3.71,7
-3.68,7
-3.61,7
-3.56,7
-3.5,7
-3.41,7
-3.33,7
-3.28,7
-3.23,7
-3.19,7
-3.13,7
-3.06,7
-2.99,7
-2.94,7
-2.88,7
-2.82,7
-2.79,7
-2.74,7
-2.92,7
-2.86,7
-2.8,7
-2.75,7
-2.72,7
-2.72,7
-2.7,7
-2.69,7
-2.66,7
-2.65,7
-2.61,7
-2.58,7
-2.54,7
-2.5,7
-2.45,7
-2.42,7
-2.37,7
-2.32,7
-2.29,7
-2.23,7
-2.17,7
-2.13,7
-2.1,7
-2.08,7
-2.02,7
-1.97,7
-1.96,7
-1.94,7
-1.95,7
-1.93,7
-1.92,7
-1.88,7
-1.85,7
-1.82,7
-1.82,7
-1.8,7
-1.79,7
-1.77,7
-1.74,7
-1.7,7
-1.66,7
-1.64,7
-1.62,7
-1.59,7
-1.57,7
-1.55,7
-1.54,7
-1.5,7
-1.48,7
-1.46,7
-1.41,7
-1.37,7
-1.36,7
-1.33,7
-1.29,7
-1.28,7
-1.23,7
-1.21,7
-1.2,7
-1.19,7
-1.19,7
-1.17,7
-1.17,7
-1.15,7
-1.14,7
-1.12,7
-1.1,7
-1.09,7
-1.04,7
-0.99,7
-0.98,7
-0.96,7
-0.95,7
-0.96,7
-0.98,7
-0.99,7
-1.01,7
-1.04,7
-1.04,7
-1.03,7
-1.04,7
-1.05,7
-1.04,7
-1.04,7
-1.06,7
-1.06,7
-1.05,7
-1.04,7
-1.04,7
-1.03,7
-1.03,7
-1.03,7
-1.05,7
-1.04,7
-1.04,7
-1.04,7
-1.03,7
-1.0,7
-0.99,7
-0.96,7
-0.9,7
-0.83,7
-0.8,7
-0.72,7
-0.69,7
-0.67,7
-0.6,7
-0.55,7
-0.52,7
-0.47,7
-0.46,7
-0.46,7
-0.46,7
-0.47,7
-0.44,7
-0.49,7
-0.48,7
-0.46,7
-0.46,7
-0.47,7
-0.51,7
-0.52,7
-0.5,7
-0.53,7
-0.57,7
-0.64,7
-0.69,7
-0.71,7
-0.72,7
-0.72,7
-0.69,7
-0.65,7
-0.59,7
-0.51,7
-0.46,7
-0.4,7
-0.38,7
-0.3,7
-0.19,7
-0.01,7
-0.22,7
0.8,7
1.78,7
2.85,7
2.82,7
2.71,7
2.08,7
1.12,7
-0.15,7
-0.76,7
-1.06,7
-1.26,7
-1.38,7
-1.36,7
-1.37,7
-1.49,7
-1.1,7
-0.58,7
-0.2,7
0.2,7
0.86,7
1.61,7
2.55,7
3.4,7
4.25,7
4.98,7
5.71,7
6.58,7
7.25,7
7.92,7
8.81,7
9.66,7
10.28,7
10.79,7
11.43,7
12.04,7
12.5,7
12.88,7
13.21,7
13.52,7
13.84,7
14.07,7
14.17,7
14.27,7
14.45,7
14.56,7
14.51,7
14.48,7
14.47,7
14.4,7
14.28,7
14.15,7
14.01,7
13.89,7
13.74,7
13.49,7
13.22,7
13.01,7
12.85,7
12.56,7
12.26,7
12.04,7
11.82,7
11.59,7
11.33,7
11.07,7
10.85,7
10.64,7
10.39,7
10.14,7
9.93,7
9.79,7
9.61,7
9.37,7
9.19,7
9.07,7
8.97,7
8.8,7
8.64,7
8.53,7
8.44,7
8.33,7
8.19,7
8.01,7
7.9,7
7.79,7
7.66,7
7.52,7
7.47,7
7.44,7
7.35,7
7.19,7
7.06,7
6.94,7
6.8,7
6.65,7
6.47,7
6.31,7
6.17,7
6.05,7
5.84,7
5.62,7
5.49,7
5.41,7
5.3,7
5.18,7
5.08,7
5.02,7
4.93,7
4.82,7
4.67,7
4.61,7
4.56,7
4.51,7
4.37,7
4.31,7
4.26,7
4.22,7
4.07,7
3.92,7
3.77,7
3.68,7
3.48,7
3.28,7
3.08,7
2.91,7
2.76,7
2.58,7
2.38,7
2.27,7
2.2,7
2.11,7
1.95,7
1.85,7
1.82,7
1.81,7
1.76,7
1.72,7
1.71,7
1.74,7
1.75,7
1.7,7
1.64,7
1.66,7
1.64,7
1.59,7
1.53,7
1.52,7
1.49,7
1.46,7
1.39,7
1.3,7
1.26,7
1.21,7
1.17,7
1.05,7
0.99,7
0.95,7
0.92,7
0.79,7
0.71,7
0.65,7
0.6,7
0.5,7
0.45,7
0.45,7
0.48,7
0.5,7
0.53,7
0.54,7
0.61,7
0.66,7
0.69,7
0.69,7
0.75,7
0.82,7
0.89,7
0.9,7
0.91,7
0.92,7
0.96,7
0.98,7
0.97,7
0.99,7
1.06,7
1.09,7
1.11,7
1.11,7
1.16,7
1.23,7
1.25,7
1.25,7
1.27,7
1.3,7
1.33,7
1.34,7
1.37,7
1.39,7
1.46,7
1.44,7
1.45,7
1.46,7
1.55,7
1.63,7
1.66,7
1.7,7
1.74,7
1.78,7
1.78,7
1.78,7
1.75,7
1.74,7
1.75,7
1.72,7
1.65,7
1.58,7
1.53,7
1.45,7
1.39,7
1.32,7
1.25,7
1.22,7
1.11,7
1.05,7
0.97,7
0.94,7
0.86,7
0.77,7
0.69,7
0.68,7
0.66,7
0.58,7
0.51,7
0.48,7
0.46,7
0.42,7
0.36,7
0.29,7
0.24,7
0.23,7
0.14,7
0.06,7
-0.02,7
-0.04,7
-0.07,7
-0.1,7
-0.16,7
-0.18,7
-0.22,7
-0.27,7
-0.35,7
-0.41,7
-0.44,7
-0.46,7
-0.5,7
-0.54,7
-0.57,7
-0.59,7
-0.63,7
-0.67,7
-0.69,7
-0.69,7
-0.71,7
-0.77,7
-0.83,7
-0.86,7
-1.21,7
-1.84,7
-9.71,7
13.31,7
31.87,7
48.48,7
64.27,7
50.63,7
43.99,7
40.83,7
37.43,7
32.22,7
30.17,7
27.43,7
24.04,7
20.65,7
13.27,7
13.0,7
10.47,7
9.75,7
9.13,7
7.37,7
8.44,7
8.82,7
9.7,7
6.23,7
4.8,7
5.58,7
7.7,7
9.76,7
10.81,7
10.75,7
10.58,7
11.1,7
11.37,7
11.33,7
10.49,7
9.48,7
8.52,7
7.89,7
7.41,7
7.01,7
6.52,7
6.17,7
5.83,7
5.6,7
5.38,7
5.21,7
5.05,7
4.95,7
4.84,7
4.76,7
4.63,7
4.65,7
4.6,7
4.61,7
4.55,7
4.35,7
4.15,7
4.0,7
3.83,7
3.74,7
3.68,7
3.61,7
3.58,7
3.59,7
3.55,7
3.55,7
3.51,7
3.44,7
3.35,7
3.3,7
3.24,7
3.17,7
3.12,7
3.04,7
2.94,7
2.83,7
2.76,7
2.7,7
2.65,7
2.58,7
2.49,7
2.41,7
2.32,7
2.26,7
2.24,7
2.23,7
2.19,7
2.13,7
2.11,7
2.09,7
2.13,7
2.18,7
2.24,7
2.2,7
2.2,7
2.17,7
2.21,7
2.25,7
2.33,7
2.38,7
2.44,7
2.48,7
2.53,7
2.57,7
2.59,7
2.55,7
2.48,7
2.4,7
2.37,7
2.31,7
2.27,7
2.15,7
2.02,7
1.82,7
1.66,7
1.48,7
1.33,7
1.13,7
0.92,7
0.69,7
0.48,7
0.24,7
0.15,7
-0.02,7
-0.16,7
-0.3,7
-0.4,7
-0.47,7
-0.48,7
-0.45,7
-0.42,7
-0.38,7
-0.29,7
-0.2,7
-0.05,7
0.09,7
0.25,7
0.4,7
0.55,7
0.66,7
0.81,7
0.91,7
1.02,7
1.07,7
1.07,7
1.03,7
0.97,7
0.96,7
0.9,7
0.81,7
0.66,7
0.57,7
0.4,7
0.31,7
0.2,7
0.1,7
0.02,7
-0.09,7
-0.2,7
-0.27,7
-0.34,7
-0.4,7
-0.49,7
-0.53,7
-0.6,7
-0.56,7
-0.57,7
-0.53,7
-0.51,7
-0.49,7
-0.48,7
-0.5,7
-0.52,7
-0.52,7
-0.57,7
-0.61,7
-0.71,7
-0.79,7
-0.91,7
-0.95,7
-1.03,7
-1.08,7
-1.22,7
-1.32,7
-1.43,7
-1.54,7
-1.61,7
-1.67,7
-1.78,7
-1.84,7
-1.92,7
-1.97,7
-1.98,7
-2.0,7
-2.07,7
-2.11,7
-2.21,7
-2.26,7
-2.3,7
-2.34,7
-2.38,7
-2.42,7
-2.48,7
-2.51,7
-2.55,7
-2.54,7
-2.58,7
-2.61,7
-2.66,7
-2.67,7
-2.7,7
-2.72,7
-2.75,7
-2.77,7
-2.79,7
-2.78,7
-2.82,7
-2.8,7
-2.81,7
-2.79,7
-2.85,7
-2.91,7
-2.98,7
-3.03,7
-3.09,7
-3.14,7
-3.2,7
-3.24,7
-3.3,7
-3.33,7
-3.34,7
-3.35,7
-3.36,7
-3.36,7
-3.39,7
-3.38,7
-3.36,7
-3.3,7
-3.27,7
-3.25,7
-3.26,7
-3.22,7
-3.18,7
-3.08,7
-3.06,7
-3.02,7
-3.01,7
-3.01,7
-2.99,7
-2.99,7
-3.0,7
-3.02,7
-3.09,7
-3.15,7
-3.21,7
-3.27,7
-3.35,7
-3.43,7
-3.57,7
-3.68,7
-3.81,7
-3.85,7
-3.91,7
-3.96,7
-4.05,7
-4.08,7
-4.12,7
-4.12,7
-4.12,7
-4.1,7
-4.13,7
-4.15,7
-4.19,7
-4.23,7
-4.24,7
-4.21,7
-4.2,7
-4.19,7
-4.19,7
-4.23,7
-4.28,7
-4.29,7
-4.34,7
-4.37,7
-4.39,7
-4.41,7
-4.39,7
-4.37,7
-4.34,7
-4.34,7
-4.38,7
-4.47,7
-4.6,7
-4.72,7
-4.81,7
-4.83,7
-4.84,7
-4.79,7
-4.73,7
-4.63,7
-4.58,7
-4.52,7
-4.47,7
-4.42,7
-4.36,7
-4.28,7
-4.22,7
-4.18,7
-4.24,7
-4.32,7
-4.4,7
-4.51,7
-4.64,7
-4.81,7
-5.08,7
-5.38,7
-5.83,7
-6.47,7
-7.18,7
-7.87,7
-8.79,7
-9.82,7
-11.1,7
-12.34,7
-13.4,7
-14.35,7
-15.26,8
-16.26,8
-17.28,8
-18.22,8
-18.98,8
-19.61,8
-20.22,8
-20.74,8
-21.32,8
-21.87,8
-22.25,8
-22.6,8
-23.02,8
-23.43,8
-23.97,8
-24.49,8
-24.97,8
-25.35,8
-25.69,8
-26.13,8
-26.54,8
-27.0,8
-27.42,8
-27.85,8
-28.21,8
-28.61,8
-28.99,8
-29.37,8
-29.72,8
-29.98,8
-30.16,8
-30.3,8
-30.49,8
-30.64,8
-30.83,8
-30.87,8
-30.83,8
-30.71,8
-30.55,8
-30.49,8
-30.35,8
-30.14,8
-29.85,8
-29.5,8
-29.06,8
-28.7,8
-28.27,8
-27.85,8
-27.37,8
-26.82,8
-26.31,8
-25.79,8
-25.3,8
-24.81,8
-24.26,8
-23.67,8
-23.11,8
-22.6,8
-22.13,8
-21.75,8
-21.34,8
-20.96,8
-20.57,8
-20.26,8
-19.95,8
-19.69,8
-19.38,8
-19.08,8
-18.82,8
-18.56,8
-18.36,8
-18.13,8
-17.97,8
-17.78,8
-17.53,8
-17.33,8
-17.2,8
-17.12,8
-17.0,8
-16.85,8
-16.62,8
-16.43,8
-16.22,8
-16.05,8
-15.85,8
-15.61,8
-15.38,8
-15.07,8
-14.82,8
-14.59,8
-14.37,8
-14.11,8
-13.81,8
-13.48,8
-13.14,8
-12.85,8
-12.55,8
-12.27,8
-11.93,8
-11.62,8
-11.28,8
-11.01,8
-10.74,8
-10.45,8
-10.25,8
-10.04,8
-9.87,8
-9.68,8
-9.51,8
-9.31,8
-9.16,8
-8.96,8
-8.8,8
-8.63,8
-8.47,8
-8.3,8
-8.18,8
-8.09,8
-8.07,8
-8.02,8
-8.02,8
-7.96,8
-7.9,8
-7.82,8
-7.73,8
-7.61,8
-7.56,8
-7.48,8
-7.4,8
-7.27,8
-7.19,8
-7.09,8
-6.98,8
-6.87,8
-6.78,8
-6.64,8
-6.51,8
-6.35,8
-6.24,8
-6.08,8
-5.91,8
-5.73,8
-5.56,8
-5.38,8
-5.23,8
-5.08,8
-4.98,8
-4.89,8
-4.81,8
-4.79,8
-4.81,8
-4.84,8
-4.89,8
-4.89,8
-4.88,8
-4.86,8
-4.91,8
-4.96,8
-5.02,8
-5.09,8
-5.16,8
-5.18,8
-5.22,8
-5.26,8
-5.33,8
-5.42,8
-5.56,8
-5.7,8
-5.84,8
-5.97,8
-6.08,8
-6.2,8
-6.34,8
-6.49,8
-6.64,8
-6.77,8
-6.9,8
-7.04,8
-7.19,8
-7.32,8
-7.49,8
-7.62,8
-7.79,8
-7.91,8
-8.01,8
-8.06,8
-8.01,8
-7.83,8
-7.65,8
-7.45,8
-7.31,8
-7.23,8
-7.17,8
-7.06,8
-6.94,8
-6.8,8
-6.71,8
-6.65,8
-6.61,8
-6.55,8
-6.5,8
-6.48,8
-6.51,8
-6.58,8
-6.68,8
-6.73,8
-6.78,8
-6.75,8
-6.73,8
-6.68,8
-6.71,8
-6.75,8
-6.76,8
-6.74,8
-6.73,8
-6.74,8
-6.7,8
-6.68,8
-6.65,8
-6.6,8
-6.53,8
-6.48,8
-6.42,8
-6.38,8
-6.36,8
-6.33,8
-6.28,8
-6.24,8
-6.2,8
-6.17,8
-6.15,8
-6.04,8
-5.91,8
-5.81,8
-5.76,8
-5.77,8
-5.92,8
-6.1,8
-6.27,8
-6.45,8
-6.61,8
-6.79,8
-6.98,8
-7.17,8
-7.35,8
-7.55,8
-7.76,8
-7.98,8
-8.22,8
-8.45,8
-8.73,8
-8.99,8
-9.26,8
-9.53,8
-9.77,8
-9.99,8
-10.08,8
-10.04,8
-9.94,8
-9.82,8
-9.73,8
-9.64,8
-9.52,8
-9.39,8
-9.25,8
-9.13,8
-8.99,8
-8.86,8
-8.7,8
-8.5,8
-8.31,8
-8.11,8
-7.91,8
-7.7,8
-7.5,8
-7.33,8
-7.19,8
-7.11,8
-7.11,8
-7.12,8
-7.13,8
-7.05,8
-6.96,8
-14.15,8
9.21,8
20.71,8
36.54,8
33.41,8
25.61,8
21.98,8
18.18,8
12.25,8
8.38,8
0.34,8
-4.91,8
-6.77,8
-6.22,8
-4.43,8
-3.98,8
-3.39,8
-4.27,8
-4.21,8
-3.94,8
-3.25,8
-2.73,8
-2.86,8
-3.27,8
-3.81,8
-4.36,8
-4.98,8
-5.53,8
-5.91,8
-6.13,8
-6.4,8
-6.64,8
-6.97,8
-7.3,8
-7.69,8
-8.08,8
-8.58,8
-9.21,8
-9.83,8
-10.31,8
-10.61,8
-10.61,8
-10.63,8
-10.63,8
-10.74,8
-10.91,8
-11.13,8
-11.29,8
-11.46,8
-11.74,8
-11.92,8
-11.93,8
-11.79,8
-11.33,8
-10.88,8
-10.43,8
-10.3,8
-10.22,8
-10.31,8
-10.4,8
-10.5,8
-10.57,8
-10.76,8
-10.83,8
-10.85,8
-10.65,8
-10.42,8
-10.13,8
-10.03,8
-10.0,8
-9.88,8
-9.87,8
-9.85,8
-9.85,8
-9.95,8
-10.1,8
-10.25,8
-10.35,8
-10.31,8
-10.14,8
-9.94,8
-9.79,8
-9.72,8
-9.68,8
-9.69,8
-9.72,8
-9.79,8
-9.88,8
-9.86,8
-9.77,8
-9.6,8
-9.46,8
-9.2,8
-9.06,8
-8.94,8
-8.8,8
-8.75,8
-8.76,8
-8.7,8
-8.71,8
-8.65,8
-8.59,8
-8.62,8
-8.54,8
-8.45,8
-8.35,8
-8.22,8
-7.97,8
-7.8,8
-7.68,8
-7.55,8
-7.59,8
-7.64,8
-7.72,8
-7.66,8
-7.57,8
-7.35,8
-7.12,8
-6.94,8
-6.86,8
-6.76,8
-6.78,8
-6.78,8
-6.8,8
-6.84,8
-6.82,8
-6.72,8
-6.6,8
-6.43,8
-6.24,8
-6.05,8
-5.95,8
-5.91,8
-5.92,8
-5.96,8
-5.97,8
-5.94,8
-5.91,8
-5.8,8
-5.72,8
-5.62,8
-5.52,8
-5.33,8
-5.21,8
-5.11,8
-5.05,8
-5.02,8
-4.97,8
-4.9,8
-4.87,8
-4.79,8
-4.69,8
-4.58,8
-4.49,8
-4.33,8
-4.15,8
-3.98,8
-3.85,8
-3.77,8
-3.74,8
-3.72,8
-3.69,8
-3.64,8
-3.6,8
-3.55,8
-3.52,8
-3.37,8
-3.25,8
-3.1,8
-2.97,8
-2.88,8
-2.86,8
-2.86,8
-2.87,8
-2.88,8
-2.88,8
-2.87,8
-2.87,8
-2.8,8
-2.72,8
-2.57,8
-2.41,8
-2.27,8
-2.18,8
-2.13,8
-2.13,8
-2.07,8
-2.06,8
-2.08,8
-2.08,8
-2.06,8
-2.01,8
-1.91,8
-1.79,8
-1.7,8
-1.6,8
-1.55,8
-1.5,8
-1.43,8
-1.4,8
-1.34,8
-1.29,8
-1.25,8
-1.21,8
-1.14,8
-1.07,8
-1.02,8
-0.88,8
-0.71,8
-0.6,8
-0.45,8
-0.34,8
-0.22,8
-0.11,8
-0.07,8
-0.04,8
-0.05,8
-0.05,8
-0.04,8
-0.04,8
-0.03,8
0.01,8
0.0,8
0.06,8
0.11,8
0.16,8
0.24,8
-0.02,8
-1.34,8
-1.24,8
-1.71,8
-1.99,8
-1.94,8
-1.68,8
-1.37,8
-1.11,8
-0.95,8
-0.91,8
-0.93,8
-0.97,8
-0.99,8
-0.89,8
-0.78,8
-0.65,8
-0.48,8
-0.34,8
-0.23,8
-0.15,8
-0.11,8
-0.05,8
0.04,8
0.11,8
0.19,8
0.29,8
0.4,8
0.5,8
0.61,8
0.69,8
0.74,8
0.78,8
0.8,8
0.85,8
0.91,8
0.94,8
0.95,8
0.99,8
1.03,8
1.07,8
1.13,8
1.17,8
1.2,8
1.22,8
1.22,8
1.23,8
1.23,8
1.22,8
1.17,8
1.14,8
1.08,8
1.07,8
1.09,8
1.12,8
1.15,8
1.16,8
1.15,8
1.17,8
1.19,8
1.23,8
1.29,8
1.35,8
1.41,8
1.47,8
1.57,8
1.64,8
1.72,8
1.8,8
1.88,8
1.92,8
1.99,8
2.05,8
2.09,8
2.14,8
2.17,8
2.19,8
2.21,8
2.26,8
2.29,8
2.32,8
2.35,8
2.38,8
2.39,8
2.4,8
2.41,8
2.43,8
2.45,8
2.46,8
2.5,8
2.5,8
2.55,8
2.59,8
2.63,8
2.63,8
2.61,8
2.59,8
2.56,8
2.53,8
2.49,8
2.43,8
2.36,8
2.33,8
2.3,8
2.29,8
2.29,8
2.31,8
2.32,8
2.33,8
2.36,8
2.38,8
2.4,8
2.42,8
2.48,8
2.53,8
2.57,8
2.64,8
2.72,8
2.79,8
2.84,8
2.86,8
2.87,8
2.9,8
2.93,8
2.96,8
2.99,8
3.02,8
3.04,8
3.06,8
3.09,8
3.11,8
3.12,8
3.08,8
3.06,8
3.04,8
3.03,8
3.06,8
3.04,8
3.04,8
3.05,8
3.06,8
3.06,8
3.07,8
3.09,8
3.08,8
3.05,8
3.02,8
3.01,8
2.97,8
2.97,8
2.95,8
2.93,8
2.87,8
2.86,8
2.84,8
2.86,8
2.88,8
2.86,8
2.8,8
2.8,8
2.81,8
2.85,8
2.87,8
2.86,8
2.82,8
2.76,8
2.77,8
2.83,8
2.86,8
2.86,8
2.82,8
2.83,8
2.81,8
3.26,8
3.88,8
3.34,8
3.22,8
3.37,8
3.41,8
3.35,8
4.3,8
5.45,8
5.08,8
4.22,8
3.5,8
2.92,8
2.71,8
2.69,8
2.67,8
2.51,8
2.41,8
2.62,8
2.87,8
3.23,8
3.77,8
4.31,8
4.79,8
5.27,8
5.76,8
6.19,8
6.63,8
7.04,8
7.53,8
8.12,8
8.63,8
9.25,8
9.69,8
10.05,8
10.49,8
10.95,8
11.38,8
11.7,8
12.04,8
12.33,8
12.61,8
12.87,8
13.12,8
13.33,8
13.5,8
13.69,8
13.84,8
14.01,8
14.13,8
14.22,8
14.27,8
14.28,8
14.29,8
14.26,8
14.23,8
14.19,8
14.11,8
14.02,8
13.9,8
13.78,8
13.64,8
13.47,8
13.26,8
13.04,8
12.89,8
12.73,8
12.55,8
12.35,8
12.17,8
11.97,8
11.76,8
11.55,8
11.33,8
11.2,8
11.07,8
10.94,8
10.8,8
10.65,8
10.52,8
10.38,8
10.24,8
10.13,8
10.02,8
9.94,8
9.85,8
9.75,8
9.65,8
9.53,8
9.4,8
9.26,8
9.13,8
9.02,8
8.9,8
8.74,8
8.6,8
8.42,8
8.25,8
8.04,8
7.85,8
7.68,8
7.53,8
7.42,8
7.25,8
7.12,8
6.99,8
6.87,8
6.71,8
6.55,8
6.4,8
6.3,8
6.21,8
6.12,8
6.01,8
5.94,8
5.84,8
5.72,8
5.6,8
5.52,8
5.43,8
5.4,8
5.35,8
5.3,8
5.23,8
5.11,8
5.0,8
4.88,8
4.74,8
4.61,8
4.47,8
4.35,8
4.22,8
4.11,8
3.94,8
3.79,8
3.59,8
3.39,8
3.23,8
3.13,8
3.01,8
2.94,8
2.85,8
2.8,8
2.7,8
2.61,8
2.49,8
2.43,8
2.36,8
2.3,8
2.2,8
2.15,8
2.07,8
2.0,8
1.85,8
1.77,8
1.67,8
1.58,8
1.49,8
1.41,8
1.33,8
1.23,8
1.1,8
0.97,8
0.86,8
0.76,8
0.71,8
0.64,8
0.61,8
0.59,8
0.58,8
0.5,8
0.45,8
0.42,8
0.41,8
0.41,8
0.4,8
0.38,8
0.36,8
0.32,8
0.28,8
0.2,8
0.14,8
0.05,8
-0.01,8
-0.1,8
-0.18,8
-0.31,8
-0.37,8
-0.49,8
-0.61,8
-0.76,8
-0.89,8
-1.03,8
-1.13,8
-1.24,8
-1.31,8
-1.4,8
-1.46,8
-1.55,8
-1.64,8
-1.74,8
-1.79,8
-1.87,8
-1.94,8
-1.99,8
-1.98,8
-2.03,8
-2.07,8
-2.11,8
-2.16,8
-2.17,8
-2.2,8
-2.25,8
-2.27,8
-2.3,8
-2.33,8
-2.42,8
-2.49,8
-2.57,8
-2.64,8
-2.75,8
-2.85,8
-2.94,8
-3.04,8
-3.14,8
-3.25,8
-3.37,8
-3.5,8
-3.62,8
-3.71,8
-3.81,8
-3.91,8
-4.0,8
-4.09,8
-4.18,8
-4.33,8
-4.44,8
-4.56,8
-4.67,8
-4.75,8
-4.8,8
-4.81,8
-4.8,8
-4.81,8
-4.77,8
-4.74,8
-4.68,8
-4.62,8
-4.54,8
-4.47,8
-4.38,8
-4.34,8
-4.28,8
-4.19,8
-4.08,8
-4.01,8
-3.91,8
-3.85,8
-3.75,8
-3.66,8
-3.52,8
-3.47,8
-3.36,8
-3.27,8
-3.17,8
-3.12,8
-2.53,8
2.18,8
13.57,8
26.24,8
31.92,8
22.86,8
23.09,8
22.01,8
21.33,8
19.89,8
18.19,8
16.71,8
14.75,8
12.51,8
